-113672826.2,448908646.8,181387989.6,-14.65902473,-25.6966624,-26.49649932
-114938902.6,446686633.2,179097955.9,-14.64825054,-25.73891136,-26.5135462
-116204035.6,444460950.1,176806447.5,-14.63718701,-25.78160506,-26.53063869
-117468199.9,442231558.9,174513460.3,-14.62582737,-25.8247484,-26.5477746
-118731369.8,439998420.5,172218990.8,-14.61416474,-25.86834632,-26.56495161
-119993518.7,437761495.4,169923035.6,-14.60219207,-25.91240372,-26.58216731
-121254619.5,435520743.8,167625591.3,-14.58990214,-25.95692556,-26.59941915
-122514644.4,433276125.2,165326655,-14.57728759,-26.00191676,-26.6167045
-123773565.2,431027598.9,163026223.8,-14.56434089,-26.04738225,-26.63402055
-125031352.7,428775123.7,160724295.4,-14.55105436,-26.09332695,-26.65136441
-126287977.4,426518658,158420867.4,-14.53742014,-26.13975577,-26.66873304
-127543408.7,424258159.8,156115937.7,-14.5234302,-26.18667361,-26.68612325
-128797615.6,421993586.6,153809504.7,-14.50907636,-26.23408535,-26.70353172
-130050566.4,419724895.5,151501567,-14.49435025,-26.28199583,-26.72095499
-131302228.4,417452043.2,149192123.4,-14.47924332,-26.33040988,-26.73838944
-132552568.4,415174986.1,146881173.1,-14.46374686,-26.37933228,-26.7558313
-133801552.4,412893679.8,144568715.7,-14.44785196,-26.42876778,-26.77327662
-135049145.5,410608080.1,142254750.9,-14.43154956,-26.47872107,-26.79072133
-136295312.1,408318141.8,139939279.1,-14.41483039,-26.5291968,-26.80816113
-137540015.9,406023819.7,137622300.9,-14.39768501,-26.58019955,-26.82559159
-138783219.6,403725068,135303817.3,-14.38010377,-26.63173384,-26.84300807
-140024885,401421840.6,132983829.7,-14.36207688,-26.68380411,-26.86040577
-141264973.3,399114091.1,130662339.9,-14.34359431,-26.73641472,-26.87777967
-142503444.7,396801772.5,128339350.2,-14.32464587,-26.78956994,-26.89512456
-143740258.4,394484837.6,126014863.4,-14.30522118,-26.84327396,-26.91243505
-144975372.9,392163238.8,123688882.6,-14.28530966,-26.89753082,-26.92970552
-146208745.6,389836928.2,121361411.6,-14.26490054,-26.95234449,-26.94693012
-147440333,387505857.6,119032454.5,-14.24398287,-27.00771879,-26.96410282
-148670090.9,385169978.2,116702016.3,-14.22254548,-27.06365741,-26.98121733
-149897973.6,382829241.2,114370102.1,-14.20057705,-27.12016388,-26.99826713
-151123934.9,380483597.4,112036717.8,-14.17806604,-27.17724161,-27.01524549
-152347927.5,378132997.3,109701869.9,-14.15500074,-27.23489379,-27.03214541
-153569902.8,375777391.1,107365565.5,-14.13136925,-27.29312348,-27.04895965
-154789811.4,373416728.9,105027812.3,-14.10715946,-27.35193351,-27.06568071
-156007602.9,371050960.2,102688618.8,-14.08235912,-27.41132653,-27.08230083
-157223225.7,368680034.8,100347993.9,-14.05695577,-27.47130496,-27.09881199
-158436627.1,366303901.8,98005947.46,-14.03093678,-27.53187099,-27.11520589
-159647753.5,363922510.5,95662489.95,-14.00428937,-27.59302656,-27.13147396
-160856549.9,361535809.8,93317632.64,-13.97700055,-27.65477336,-27.14760733
-162062960.3,359143748.6,90971387.54,-13.94905721,-27.7171128,-27.16359686
-163266927.7,356746275.6,88623767.51,-13.92044605,-27.780046,-27.17943312
-164468393.8,354343339.5,86274786.2,-13.89115364,-27.84357376,-27.19510635
-165667299.1,351934888.9,83924458.12,-13.8611664,-27.90769657,-27.21060652
-166863582.9,349520872.4,81572798.67,-13.8304706,-27.97241458,-27.22592327
-168057183.6,347101238.5,79219824.17,-13.79905241,-28.03772758,-27.24104595
-169248038,344675936,76865551.84,-13.76689784,-28.10363498,-27.25596357
-170436081.9,342244913.3,74509999.89,-13.73399283,-28.17013578,-27.27066484
-171621249.9,339808119.4,72153187.52,-13.70032319,-28.23722861,-27.28513814
-172803475.3,337365503.2,69795134.93,-13.66587467,-28.30491162,-27.29937151
-173982690.2,334917013.8,67435863.38,-13.63063292,-28.37318254,-27.31335269
-175158825.4,332462600.4,65075395.21,-13.59458354,-28.44203861,-27.32706908
-176331810.6,330002212.7,62713753.85,-13.55771208,-28.51147659,-27.34050773
-177501574,327535800.6,60350963.86,-13.52000406,-28.58149272,-27.35365538
